Time,Date,Month,Year,Max_req,Shortage,Drawal,Od,Max_od,Eneryg,Energy_met
2020-03-31,31.0,3.0,2020.0,8296.0,0.0,85.4,-1.0,366.0,0.0,164.2
2020-04-01,1.0,4.0,2020.0,8321.0,0.0,91.0,-0.7,473.0,0.0,163.7
2020-04-03,3.0,4.0,2020.0,8424.0,0.0,86.6,-0.5,395.0,0.0,165.2
2020-04-04,4.0,4.0,2020.0,8222.0,0.0,87.1,-0.2,483.0,0.0,163.2
2020-04-05,5.0,4.0,2020.0,8189.0,0.0,85.7,0.9,1083.0,0.0,162.0
2020-04-06,6.0,4.0,2020.0,8595.0,0.0,93.9,0.8,628.0,0.0,164.1
2020-04-07,7.0,4.0,2020.0,8312.0,0.0,91.2,0.2,824.0,0.0,160.3
2020-04-08,8.0,4.0,2020.0,8095.0,0.0,89.5,0.3,677.0,0.0,155.6
2020-04-09,9.0,4.0,2020.0,6391.0,0.0,69.2,-1.6,619.0,0.0,130.6
2020-04-10,10.0,4.0,2020.0,6831.0,0.0,66.8,-0.4,602.0,0.0,139.7
2020-04-11,11.0,4.0,2020.0,7345.0,0.0,76.1,-0.2,446.0,0.0,148.7
2020-04-12,12.0,4.0,2020.0,7540.0,0.0,78.9,0.1,455.0,0.0,154.9
2020-04-13,13.0,4.0,2020.0,7724.0,0.0,92.6,1.3,402.0,0.0,158.7
2020-04-14,14.0,4.0,2020.0,7862.0,0.0,86.6,-0.4,426.0,0.0,160.9
2020-04-15,15.0,4.0,2020.0,8025.0,0.0,92.4,0.5,460.0,0.0,163.0
2020-04-16,16.0,4.0,2020.0,8204.0,0.0,99.4,0.6,386.0,0.0,165.0
2020-04-17,17.0,4.0,2020.0,8400.0,0.0,102.0,0.3,445.0,0.0,166.6
2020-04-18,18.0,4.0,2020.0,8332.0,0.0,102.2,0.7,562.0,0.0,171.0
2020-04-19,19.0,4.0,2020.0,8281.0,0.0,102.0,-0.3,421.0,0.0,168.7
2020-04-20,20.0,4.0,2020.0,8455.0,0.0,100.5,0.2,414.0,0.0,170.6
2020-04-21,21.0,4.0,2020.0,8416.0,0.0,96.0,-0.3,421.0,0.0,169.3
2020-04-22,22.0,4.0,2020.0,8387.0,0.0,94.4,-1.4,241.0,0.0,170.1
2020-04-23,23.0,4.0,2020.0,8484.0,0.0,92.5,-0.2,463.0,0.0,170.5
2020-04-24,24.0,4.0,2020.0,8410.0,0.0,89.4,-0.2,469.0,0.0,169.4
2020-04-25,25.0,4.0,2020.0,8165.0,0.0,84.4,-1.5,353.0,0.0,159.1
2020-04-26,26.0,4.0,2020.0,7579.0,0.0,80.5,-0.3,339.0,0.0,148.6
2020-04-27,27.0,4.0,2020.0,7383.0,0.0,69.4,0.4,392.0,0.0,150.9
2020-04-28,28.0,4.0,2020.0,7649.0,0.0,84.9,0.3,584.0,0.0,155.8
2020-04-29,29.0,4.0,2020.0,6866.0,0.0,73.6,-0.1,634.0,0.0,142.2
2020-04-30,30.0,4.0,2020.0,7191.0,0.0,83.5,-0.7,537.0,0.0,151.3
2020-05-01,1.0,5.0,2020.0,7537.0,0.0,83.0,0.8,557.0,0.0,151.8
2020-05-02,2.0,5.0,2020.0,7838.0,0.0,88.7,0.0,450.0,0.0,157.9
2020-05-03,3.0,5.0,2020.0,8260.0,0.0,93.4,0.0,478.0,0.0,163.9
2020-05-04,4.0,5.0,2020.0,8414.0,0.0,96.3,-1.2,639.0,0.0,167.5
2020-05-05,5.0,5.0,2020.0,8533.0,0.0,98.0,0.0,579.0,0.0,170.6
2020-05-06,6.0,5.0,2020.0,8702.0,0.0,95.0,1.2,807.0,0.0,171.9
2020-05-07,7.0,5.0,2020.0,8762.0,0.0,105.2,0.5,655.0,0.0,171.7
2020-05-08,8.0,5.0,2020.0,8884.0,0.0,106.1,0.4,527.0,0.0,174.8
2020-05-09,9.0,5.0,2020.0,9123.0,0.0,108.1,-0.8,536.0,0.0,177.3
2020-05-10,10.0,5.0,2020.0,8750.0,0.0,103.4,0.3,458.0,0.0,175.6
2020-05-11,11.0,5.0,2020.0,9100.0,0.0,109.6,-0.8,458.0,0.0,180.6
2020-05-13,13.0,5.0,2020.0,9075.0,0.0,113.8,-0.3,358.0,0.0,180.5
2020-05-14,14.0,5.0,2020.0,8620.0,0.0,104.4,-0.3,469.0,0.0,174.5
2020-05-15,15.0,5.0,2020.0,9071.0,0.0,101.5,1.1,825.0,0.0,181.9
2020-05-16,16.0,5.0,2020.0,9506.0,0.0,101.5,1.2,748.0,0.0,185.5
2020-05-17,17.0,5.0,2020.0,9055.0,0.0,98.3,1.8,837.0,0.0,177.6
2020-05-18,18.0,5.0,2020.0,8618.0,0.0,82.3,-1.3,555.0,0.0,174.1
2020-05-19,19.0,5.0,2020.0,7789.0,0.0,55.9,1.8,620.0,0.0,164.7
2020-05-20,20.0,5.0,2020.0,8890.0,0.0,64.7,0.1,681.0,0.0,175.5
2020-05-21,21.0,5.0,2020.0,9649.0,0.0,80.9,2.3,972.0,0.0,186.9
2020-05-22,22.0,5.0,2020.0,10060.0,0.0,85.3,3.6,958.0,0.0,192.3
2020-05-23,23.0,5.0,2020.0,10029.0,0.0,99.2,2.6,691.0,0.0,195.9
2020-05-24,24.0,5.0,2020.0,9870.0,0.0,101.1,-0.7,622.0,0.0,194.0
2020-05-25,25.0,5.0,2020.0,9955.0,0.0,99.5,0.6,622.0,0.0,191.6
2020-05-26,26.0,5.0,2020.0,10071.0,0.0,103.2,-0.2,965.0,0.0,193.5
2020-05-27,27.0,5.0,2020.0,10101.0,0.0,100.8,0.5,521.0,0.0,194.8
2020-05-28,28.0,5.0,2020.0,10062.0,0.0,92.0,0.4,531.0,0.0,195.4
2020-05-29,29.0,5.0,2020.0,9880.0,0.0,98.0,-0.5,396.0,0.0,193.3
2020-05-30,30.0,5.0,2020.0,9188.0,0.0,110.3,2.4,937.0,0.0,186.4
2020-05-31,31.0,5.0,2020.0,9317.0,0.0,115.4,0.6,776.0,0.0,184.1
2020-06-01,1.0,6.0,2020.0,8926.0,0.0,97.3,1.9,703.0,0.0,178.2
2020-06-02,2.0,6.0,2020.0,8676.0,0.0,79.8,0.4,497.0,0.0,172.0
2020-06-03,3.0,6.0,2020.0,8712.0,0.0,71.2,0.7,617.0,0.0,175.3
2020-06-04,4.0,6.0,2020.0,8227.0,0.0,61.8,-0.7,523.0,0.0,174.3
2020-06-05,5.0,6.0,2020.0,8987.0,0.0,69.3,0.4,533.0,0.0,181.6
2020-06-06,6.0,6.0,2020.0,9423.0,0.0,67.7,-0.1,601.0,0.0,186.6
2020-06-07,7.0,6.0,2020.0,9046.0,0.0,64.3,1.5,642.0,0.0,182.6
2020-06-08,8.0,6.0,2020.0,9096.0,0.0,55.9,1.8,571.0,0.0,184.3
2020-06-09,9.0,6.0,2020.0,9237.0,0.0,53.5,0.4,509.0,0.0,178.8
2020-06-10,10.0,6.0,2020.0,8525.0,0.0,51.5,1.1,958.0,0.0,167.0
2020-06-11,11.0,6.0,2020.0,6623.0,0.0,37.5,-0.2,601.0,0.0,144.6
2020-06-12,12.0,6.0,2020.0,6365.0,0.0,31.4,-0.8,494.0,0.0,140.7
2020-06-13,13.0,6.0,2020.0,7283.0,0.0,30.8,0.4,501.0,0.0,150.4
2020-06-14,14.0,6.0,2020.0,7406.0,0.0,40.1,0.5,520.0,0.0,161.6
2020-06-15,15.0,6.0,2020.0,8170.0,0.0,41.7,2.1,723.0,0.0,173.0
2020-06-16,16.0,6.0,2020.0,7980.0,0.0,42.1,-0.1,458.0,0.0,169.8
2020-06-17,17.0,6.0,2020.0,7762.0,0.0,43.3,-1.9,470.0,0.0,165.0
2020-06-18,18.0,6.0,2020.0,7821.0,0.0,42.2,0.6,495.0,0.0,166.1
2020-06-19,19.0,6.0,2020.0,7562.0,0.0,43.7,0.4,569.0,0.0,169.9
2020-06-20,20.0,6.0,2020.0,8353.0,0.0,44.9,-1.3,356.0,0.0,172.6
2020-06-21,21.0,6.0,2020.0,7767.0,0.0,43.8,1.0,367.0,0.0,170.4
2020-06-22,22.0,6.0,2020.0,8278.0,0.0,44.5,0.1,366.0,0.0,169.7
2020-06-23,23.0,6.0,2020.0,8640.0,0.0,49.0,-0.2,425.0,0.0,176.6
2020-06-24,24.0,6.0,2020.0,8812.0,0.0,59.8,-0.2,455.0,0.0,176.9
2020-06-25,25.0,6.0,2020.0,8270.0,0.0,64.2,1.7,679.0,0.0,171.8
2020-06-26,26.0,6.0,2020.0,8470.0,0.0,82.8,4.7,956.0,0.0,173.8
2020-06-27,27.0,6.0,2020.0,8336.0,0.0,93.4,1.5,932.0,0.0,173.6
2020-06-28,28.0,6.0,2020.0,7842.0,0.0,91.2,-1.2,644.0,0.0,168.7
2020-06-29,29.0,6.0,2020.0,8202.0,0.0,76.4,1.5,724.0,0.0,167.9
2020-06-30,30.0,6.0,2020.0,7472.0,0.0,59.0,0.6,1106.0,0.0,158.1
2020-07-02,2.0,7.0,2020.0,7342.0,0.0,37.5,-0.6,557.0,0.0,155.8
2020-07-03,3.0,7.0,2020.0,7200.0,0.0,34.4,-0.7,508.0,0.0,153.3
2020-07-04,4.0,7.0,2020.0,6675.0,0.0,35.1,1.1,400.0,0.0,151.8
2020-07-05,5.0,7.0,2020.0,6433.0,0.0,42.2,2.3,674.0,0.0,141.1
2020-07-06,6.0,7.0,2020.0,6986.0,0.0,38.7,0.9,697.0,0.0,148.5
2020-07-07,7.0,7.0,2020.0,7812.0,0.0,44.0,0.9,737.0,0.0,161.4
2020-07-08,8.0,7.0,2020.0,8500.0,0.0,54.4,2.2,1650.0,0.0,167.4
2020-07-09,9.0,7.0,2020.0,7190.0,0.0,61.5,0.0,554.0,0.0,151.5
2020-07-10,10.0,7.0,2020.0,7178.0,0.0,56.3,-0.1,508.0,0.0,150.7
2020-07-11,11.0,7.0,2020.0,7352.0,0.0,56.9,2.2,773.0,0.0,149.0
2020-07-12,12.0,7.0,2020.0,7090.0,0.0,54.1,1.4,462.0,0.0,149.7
2020-07-13,13.0,7.0,2020.0,7301.0,0.0,55.1,1.3,1027.0,0.0,153.0
2020-07-14,14.0,7.0,2020.0,6879.0,0.0,52.6,-1.3,680.0,0.0,151.3
2020-07-15,15.0,7.0,2020.0,6439.0,0.0,45.6,-1.3,607.0,0.0,141.0
2020-07-16,16.0,7.0,2020.0,6619.0,0.0,42.3,0.1,559.0,0.0,139.0
2020-07-17,17.0,7.0,2020.0,6792.0,0.0,47.5,1.8,746.0,0.0,145.8
2020-07-18,18.0,7.0,2020.0,7016.0,0.0,59.9,2.2,602.0,0.0,148.0
2020-07-19,19.0,7.0,2020.0,6934.0,0.0,61.6,1.1,526.0,0.0,147.8
2020-07-20,20.0,7.0,2020.0,7050.0,0.0,60.9,1.0,663.0,0.0,151.2
2020-07-21,21.0,7.0,2020.0,7286.0,0.0,63.5,0.7,793.0,0.0,153.0
2020-07-22,22.0,7.0,2020.0,7454.0,0.0,73.3,0.2,650.0,0.0,159.6
2020-07-23,23.0,7.0,2020.0,7292.0,0.0,73.7,0.7,734.0,0.0,154.4
2020-07-24,24.0,7.0,2020.0,7049.0,0.0,70.0,-0.1,485.0,0.0,150.9
2020-07-25,25.0,7.0,2020.0,6992.0,0.0,69.7,0.3,539.0,0.0,151.5
2020-07-26,26.0,7.0,2020.0,6932.0,0.0,56.9,-0.3,419.0,0.0,151.2
2020-07-27,27.0,7.0,2020.0,7498.0,0.0,53.4,1.8,778.0,0.0,160.6
2020-07-28,28.0,7.0,2020.0,8296.0,0.0,75.5,6.0,1504.0,0.0,167.2
2020-07-29,29.0,7.0,2020.0,7954.0,0.0,83.3,2.0,1001.0,0.0,163.5
2020-07-30,30.0,7.0,2020.0,7960.0,0.0,79.3,-0.7,522.0,0.0,167.1
2020-07-31,31.0,7.0,2020.0,8074.0,0.0,70.9,0.6,751.0,0.0,170.5
2020-08-01,1.0,8.0,2020.0,7320.0,0.0,60.8,-0.2,434.0,0.0,161.1
2020-08-02,2.0,8.0,2020.0,7278.0,0.0,42.6,-0.5,445.0,0.0,155.1
2020-08-03,3.0,8.0,2020.0,7220.0,0.0,33.5,1.9,541.0,0.0,157.0
2020-08-04,4.0,8.0,2020.0,6894.0,0.0,32.4,0.0,504.0,0.0,148.0
2020-08-05,5.0,8.0,2020.0,6646.0,0.0,31.5,-0.4,533.0,0.0,146.0
2020-08-06,6.0,8.0,2020.0,7337.0,0.0,34.1,0.6,578.0,0.0,155.7
2020-08-07,7.0,8.0,2020.0,7978.0,0.0,41.8,0.7,528.0,0.0,167.7
2020-08-08,8.0,8.0,2020.0,8332.0,0.0,43.9,-0.4,557.0,0.0,170.7
2020-08-09,9.0,8.0,2020.0,8045.0,0.0,49.4,1.1,893.0,0.0,168.7
2020-08-10,10.0,8.0,2020.0,7239.0,0.0,39.4,0.6,541.0,0.0,158.7
2020-08-11,11.0,8.0,2020.0,7712.0,0.0,39.6,1.1,491.0,0.0,165.1
2020-08-12,12.0,8.0,2020.0,7623.0,0.0,35.5,0.6,414.0,0.0,163.3
2020-08-13,13.0,8.0,2020.0,7479.0,0.0,40.9,0.7,479.0,0.0,160.2
2020-08-14,14.0,8.0,2020.0,7511.0,0.0,36.8,-0.6,388.0,0.0,157.8
2020-08-15,15.0,8.0,2020.0,7189.0,0.0,36.6,-0.7,290.0,0.0,144.6
2020-08-16,16.0,8.0,2020.0,6833.0,0.0,34.1,-0.1,592.0,0.0,142.6
2020-08-17,17.0,8.0,2020.0,7175.0,0.0,37.3,0.5,590.0,0.0,150.8
2020-08-18,18.0,8.0,2020.0,7800.0,0.0,40.2,-0.6,451.0,0.0,160.7
2020-08-19,19.0,8.0,2020.0,7945.0,0.0,37.5,1.1,736.0,0.0,164.2
2020-08-20,20.0,8.0,2020.0,7946.0,0.0,36.3,0.0,416.0,0.0,163.3
2020-08-21,21.0,8.0,2020.0,7770.0,0.0,42.6,0.6,1040.0,0.0,162.8
2020-08-22,22.0,8.0,2020.0,7869.0,0.0,49.6,0.9,560.0,0.0,162.9
2020-08-23,23.0,8.0,2020.0,7605.0,0.0,48.8,2.0,676.0,0.0,160.2
2020-08-24,24.0,8.0,2020.0,7652.0,0.0,57.3,1.8,846.0,0.0,163.6
2020-08-26,26.0,8.0,2020.0,7967.0,0.0,57.4,1.5,631.0,0.0,171.5
2020-08-27,27.0,8.0,2020.0,7805.0,0.0,56.5,0.7,523.0,0.0,168.4
2020-08-28,28.0,8.0,2020.0,8292.0,0.0,58.1,1.2,959.0,0.0,176.5
2020-08-29,29.0,8.0,2020.0,8730.0,0.0,77.4,2.7,994.0,0.0,184.8
2020-08-30,30.0,8.0,2020.0,8892.0,0.0,92.6,-0.7,547.0,0.0,185.5
2020-08-31,31.0,8.0,2020.0,8717.0,0.0,97.1,0.8,681.0,0.0,183.4
2020-09-01,1.0,9.0,2020.0,8420.0,0.0,86.4,0.1,788.0,0.0,178.5
2020-09-02,2.0,9.0,2020.0,8091.0,0.0,89.7,2.1,559.0,0.0,171.7
2020-09-03,3.0,9.0,2020.0,8045.0,0.0,89.9,0.2,391.0,0.0,172.7
2020-09-04,4.0,9.0,2020.0,8266.0,0.0,75.0,0.7,463.0,0.0,177.8
2020-09-05,5.0,9.0,2020.0,8600.0,0.0,72.3,0.7,1119.0,0.0,182.6
2020-09-06,6.0,9.0,2020.0,8782.0,0.0,72.8,0.1,445.0,0.0,184.7
2020-09-07,7.0,9.0,2020.0,9523.0,0.0,86.0,2.2,1067.0,0.0,191.5
2020-09-08,8.0,9.0,2020.0,9060.0,0.0,96.6,1.4,864.0,0.0,189.0
2020-09-09,9.0,9.0,2020.0,9103.0,0.0,92.2,0.0,1008.0,0.0,190.0
2020-09-10,10.0,9.0,2020.0,9043.0,0.0,76.7,1.9,681.0,0.0,189.2
2020-09-11,11.0,9.0,2020.0,8610.0,0.0,63.8,0.8,682.0,0.0,182.8
2020-09-12,12.0,9.0,2020.0,8140.0,0.0,55.4,0.3,1047.0,0.0,171.5
2020-09-13,13.0,9.0,2020.0,6640.0,0.0,36.1,-0.3,796.0,0.0,146.5
2020-09-14,14.0,9.0,2020.0,6927.0,0.0,35.8,0.9,1089.0,0.0,143.6
2020-09-15,15.0,9.0,2020.0,7247.0,0.0,41.0,-0.4,711.0,0.0,150.5
2020-09-16,16.0,9.0,2020.0,7228.0,0.0,44.5,-1.6,815.0,0.0,152.9
2020-09-18,18.0,9.0,2020.0,7391.0,0.0,48.1,-1.2,775.0,0.0,161.8
2020-09-19,19.0,9.0,2020.0,6608.0,0.0,52.6,4.6,1291.0,0.0,152.0
2020-09-20,20.0,9.0,2020.0,6574.0,0.0,37.7,-0.3,357.0,0.0,143.5
2020-09-21,21.0,9.0,2020.0,7050.0,0.0,29.8,-0.9,339.0,0.0,147.1
2020-09-22,22.0,9.0,2020.0,7237.0,0.0,35.0,-0.2,547.0,0.0,157.3
2020-09-23,23.0,9.0,2020.0,7662.0,0.0,45.4,0.8,795.0,0.0,165.9
2020-09-24,24.0,9.0,2020.0,8260.0,0.0,74.1,0.2,622.0,0.0,174.4
2020-09-27,27.0,9.0,2020.0,7122.0,0.0,57.4,0.5,621.0,0.0,147.6
2020-09-28,28.0,9.0,2020.0,7490.0,0.0,76.2,0.8,764.0,0.0,162.7
2020-09-29,29.0,9.0,2020.0,7954.0,0.0,79.3,-0.1,543.0,0.0,164.1
2020-10-02,2.0,10.0,2020.0,7224.0,0.0,55.8,0.4,523.0,0.0,153.6
2020-10-03,3.0,10.0,2020.0,7346.0,0.0,49.7,0.7,1041.0,0.0,155.2
2020-10-04,4.0,10.0,2020.0,7131.0,0.0,46.1,-1.1,392.0,0.0,155.3
2020-10-05,5.0,10.0,2020.0,7780.0,0.0,53.2,3.5,819.0,0.0,164.6
2020-10-06,6.0,10.0,2020.0,8176.0,0.0,69.2,2.4,1023.0,0.0,173.4
2020-10-07,7.0,10.0,2020.0,8110.0,0.0,76.8,-0.9,432.0,0.0,172.9
2020-10-08,8.0,10.0,2020.0,8450.0,0.0,85.9,0.9,635.0,0.0,178.9
2020-10-09,9.0,10.0,2020.0,8387.0,0.0,89.9,2.0,1038.0,0.0,179.0
2020-10-10,10.0,10.0,2020.0,7707.0,0.0,84.4,-0.3,621.0,0.0,166.3
2020-10-12,12.0,10.0,2020.0,7129.0,0.0,59.5,-0.9,410.0,0.0,145.4
2020-10-13,13.0,10.0,2020.0,7127.0,0.0,40.8,0.0,1167.0,0.0,134.5
2020-10-14,14.0,10.0,2020.0,7192.0,0.0,37.4,-1.0,596.0,0.0,145.3
2020-10-15,15.0,10.0,2020.0,7482.0,0.0,50.3,0.5,757.0,0.0,150.9
2020-10-16,16.0,10.0,2020.0,7547.0,0.0,63.7,-0.5,399.0,0.0,157.1
2020-10-17,17.0,10.0,2020.0,7505.0,0.0,73.0,2.2,771.0,0.0,158.3
2020-10-18,18.0,10.0,2020.0,7396.0,0.0,83.3,-0.1,1056.0,0.0,158.8
2020-10-21,21.0,10.0,2020.0,7395.0,0.0,70.6,0.1,334.0,0.0,151.7
2020-10-22,22.0,10.0,2020.0,7442.0,0.0,73.2,-0.2,717.0,0.0,154.0
2020-10-23,23.0,10.0,2020.0,7470.0,0.0,71.1,-1.0,372.0,0.0,155.2
2020-10-24,24.0,10.0,2020.0,7450.0,0.0,66.9,-0.1,370.0,0.0,162.2
2020-10-26,26.0,10.0,2020.0,7558.0,0.0,70.9,-0.3,347.0,0.0,165.1
2020-10-27,27.0,10.0,2020.0,8097.0,0.0,76.8,-0.7,403.0,0.0,171.3
2020-10-28,28.0,10.0,2020.0,8003.0,0.0,74.5,-0.7,486.0,0.0,172.2
2020-10-29,29.0,10.0,2020.0,8128.0,0.0,77.2,-0.3,566.0,0.0,170.9
2020-10-30,30.0,10.0,2020.0,8315.0,0.0,79.1,0.4,671.0,0.0,175.0
2020-10-31,31.0,10.0,2020.0,8820.0,0.0,82.8,-0.1,408.0,0.0,178.9
2020-11-02,2.0,11.0,2020.0,9338.0,0.0,85.8,1.2,514.0,0.0,185.3
2020-11-03,3.0,11.0,2020.0,9490.0,0.0,88.8,0.6,975.0,0.0,190.9
2020-11-04,4.0,11.0,2020.0,9022.0,0.0,89.3,-0.9,366.0,0.0,183.8
2020-11-05,5.0,11.0,2020.0,8951.0,0.0,92.6,0.4,325.0,0.0,185.8
2020-11-06,6.0,11.0,2020.0,8368.0,0.0,84.1,0.9,806.0,0.0,179.0
2020-11-07,7.0,11.0,2020.0,8107.0,0.0,85.6,-0.4,616.0,0.0,174.2
2020-11-08,8.0,11.0,2020.0,7908.0,0.0,86.6,-0.4,235.0,0.0,169.2
2020-11-09,9.0,11.0,2020.0,8256.0,0.0,80.6,0.6,702.0,0.0,170.4
2020-11-10,10.0,11.0,2020.0,8350.0,0.0,80.6,0.8,646.0,0.0,170.9
2020-11-11,11.0,11.0,2020.0,8618.0,0.0,75.5,0.7,472.0,0.0,173.2
2020-11-12,12.0,11.0,2020.0,7833.0,0.0,78.8,-0.6,406.0,0.0,163.7
2020-11-13,13.0,11.0,2020.0,7560.0,0.0,76.3,-0.1,536.0,0.0,157.4
2020-11-15,15.0,11.0,2020.0,7370.0,0.0,62.2,1.2,620.0,0.0,152.0
2020-11-16,16.0,11.0,2020.0,7314.0,0.0,70.0,-0.5,520.0,0.0,153.5
2020-11-17,17.0,11.0,2020.0,7414.0,0.0,72.3,0.2,659.0,0.0,158.1
2020-11-18,18.0,11.0,2020.0,7516.0,0.0,79.4,0.0,692.0,0.0,162.8
2020-11-19,19.0,11.0,2020.0,7772.0,0.0,79.3,-0.9,652.0,0.0,167.5
2020-11-20,20.0,11.0,2020.0,7940.0,0.0,88.3,1.0,649.0,0.0,171.3
2020-11-21,21.0,11.0,2020.0,7933.0,0.0,91.0,1.0,696.0,0.0,170.0
2020-11-22,22.0,11.0,2020.0,8192.0,0.0,86.5,-0.2,720.0,0.0,167.8
2020-11-23,23.0,11.0,2020.0,8150.0,0.0,89.5,0.7,504.0,0.0,170.4
2020-11-25,25.0,11.0,2020.0,7522.0,0.0,72.1,0.6,562.0,0.0,155.1
2020-11-26,26.0,11.0,2020.0,5826.0,0.0,50.9,-0.7,338.0,0.0,122.4
2020-11-27,27.0,11.0,2020.0,6286.0,0.0,43.1,-0.2,358.0,0.0,116.6
2020-11-28,28.0,11.0,2020.0,6817.0,0.0,57.9,0.0,480.0,0.0,127.9
2020-11-29,29.0,11.0,2020.0,6607.0,0.0,60.0,0.1,488.0,0.0,130.8
2020-11-30,30.0,11.0,2020.0,6914.0,0.0,62.5,-0.5,515.0,0.0,135.6
2020-12-01,1.0,12.0,2020.0,7090.0,0.0,61.7,0.8,661.0,0.0,139.5
2020-12-02,2.0,12.0,2020.0,7123.0,0.0,70.9,1.1,689.0,0.0,147.2
2020-12-03,3.0,12.0,2020.0,7124.0,0.0,70.6,1.1,471.0,0.0,145.0
2020-12-04,4.0,12.0,2020.0,7218.0,0.0,68.6,0.4,717.0,0.0,147.0
2020-12-05,5.0,12.0,2020.0,7115.0,0.0,72.7,0.7,470.0,0.0,148.5
2020-12-06,6.0,12.0,2020.0,6819.0,0.0,76.1,0.1,525.0,0.0,145.9
2020-12-07,7.0,12.0,2020.0,7111.0,0.0,76.6,0.2,470.0,0.0,147.4
2020-12-08,8.0,12.0,2020.0,7245.0,0.0,68.3,0.0,506.0,0.0,147.8
2020-12-09,9.0,12.0,2020.0,7254.0,0.0,68.0,0.2,473.0,0.0,148.4
2020-12-10,10.0,12.0,2020.0,7270.0,0.0,65.1,0.1,331.0,0.0,150.1
2020-12-11,11.0,12.0,2020.0,7442.0,0.0,67.5,-0.2,636.0,0.0,152.6
2020-12-12,12.0,12.0,2020.0,7485.0,0.0,66.2,0.3,442.0,0.0,151.6
2020-12-14,14.0,12.0,2020.0,7781.0,0.0,71.3,-0.1,313.0,0.0,156.2
2020-12-15,15.0,12.0,2020.0,7916.0,0.0,71.0,0.2,767.0,0.0,157.7
2020-12-16,16.0,12.0,2020.0,8001.0,0.0,77.6,0.4,564.0,0.0,159.8
2020-12-17,17.0,12.0,2020.0,7848.0,0.0,78.5,0.8,505.0,0.0,159.6
2020-12-18,18.0,12.0,2020.0,8206.0,0.0,81.3,0.1,336.0,0.0,163.3
2020-12-19,19.0,12.0,2020.0,8176.0,0.0,78.4,0.9,586.0,0.0,162.2
2020-12-20,20.0,12.0,2020.0,7883.0,0.0,75.8,0.2,431.0,0.0,154.8
2020-12-21,21.0,12.0,2020.0,8166.0,0.0,79.4,0.2,354.0,0.0,158.6
2020-12-22,22.0,12.0,2020.0,8380.0,0.0,84.4,-0.6,373.0,0.0,161.6
2020-12-24,24.0,12.0,2020.0,8706.0,0.0,79.9,0.2,327.0,0.0,164.8
2020-12-25,25.0,12.0,2020.0,8701.0,0.0,79.9,0.3,557.0,0.0,164.1
2020-12-26,26.0,12.0,2020.0,8638.0,0.0,81.6,0.8,1020.0,0.0,164.0
2020-12-27,27.0,12.0,2020.0,8668.0,0.0,82.9,0.3,933.0,0.0,162.3
2020-12-28,28.0,12.0,2020.0,8459.0,0.0,84.9,0.9,516.0,0.0,167.1
2020-12-30,30.0,12.0,2020.0,8885.0,0.0,75.1,-0.3,307.0,0.0,165.9
2020-12-31,31.0,12.0,2020.0,8934.0,0.0,73.1,0.6,541.0,0.0,162.6
2021-01-01,1.0,1.0,2021.0,8804.0,0.0,70.4,-1.6,384.0,0.0,156.4
2021-01-02,2.0,1.0,2021.0,8648.0,0.0,74.6,2.0,723.0,0.0,163.0
2021-01-03,3.0,1.0,2021.0,8505.0,0.0,61.2,-0.4,296.0,0.0,157.6
2021-01-04,4.0,1.0,2021.0,8774.0,0.0,63.0,-0.3,580.0,0.0,163.6
2021-01-05,5.0,1.0,2021.0,8646.0,0.0,65.2,1.4,816.0,0.0,166.1
2021-01-06,6.0,1.0,2021.0,8383.0,0.0,74.5,-0.1,524.0,0.0,164.3
2021-01-07,7.0,1.0,2021.0,7800.0,0.0,55.5,-1.4,350.0,0.0,156.2
2021-01-08,8.0,1.0,2021.0,7881.0,0.0,52.5,-0.3,449.0,0.0,162.6
2021-01-09,9.0,1.0,2021.0,7996.0,0.0,59.5,1.1,634.0,0.0,159.6
2021-01-10,10.0,1.0,2021.0,8296.0,0.0,68.2,0.1,559.0,0.0,163.0
2021-01-11,11.0,1.0,2021.0,8428.0,0.0,66.2,1.5,624.0,0.0,169.2
2021-01-12,12.0,1.0,2021.0,8578.0,0.0,60.1,0.3,856.0,0.0,170.8
2021-01-15,15.0,1.0,2021.0,8150.0,0.0,49.1,-0.1,375.0,0.0,158.0
2021-01-16,16.0,1.0,2021.0,8320.0,0.0,55.2,0.3,783.0,0.0,163.6
2021-01-17,17.0,1.0,2021.0,8924.0,0.0,57.5,1.4,441.0,0.0,168.0
2021-01-18,18.0,1.0,2021.0,8690.0,0.0,62.3,1.9,699.0,0.0,173.5
2021-01-19,19.0,1.0,2021.0,8927.0,0.0,79.5,1.0,558.0,0.0,179.7
2021-01-20,20.0,1.0,2021.0,9118.0,0.0,72.9,0.9,568.0,0.0,181.3
2021-01-21,21.0,1.0,2021.0,9370.0,0.0,74.9,1.4,469.0,0.0,185.6
2021-01-22,22.0,1.0,2021.0,9432.0,0.0,75.6,0.6,478.0,0.0,184.6
2021-01-23,23.0,1.0,2021.0,9698.0,0.0,74.4,0.1,510.0,0.0,183.9
2021-01-24,24.0,1.0,2021.0,9766.0,0.0,72.8,1.3,576.0,0.0,182.2
2021-01-25,25.0,1.0,2021.0,9700.0,0.0,76.5,0.8,815.0,0.0,183.7
2021-01-26,26.0,1.0,2021.0,9714.0,0.0,76.0,-0.2,414.0,0.0,183.0
2021-01-27,27.0,1.0,2021.0,9977.0,0.0,67.1,1.1,437.0,0.0,187.1
